male.id, female.id, start.time, end.time, proximity
263, 933, 0.14609, 0.198945, 0
341, 940, 0.146378, 0.22085, 0
385, 994, 0.14716, 2.12408, 0
312, 846, 0.147186, 0.973228, 2
186, 619, 0.15087, 0.86431, 0
317, 701, 0.154053, 0.340209, 0
270, 605, 0.154503, 0.214818, 3
16, 775, 0.156342, 1.92021, 0
15, 980, 0.156409, 0.784491, 0
197, 766, 0.157936, 1.5161, 0
460, 637, 0.162231, 1.21007, 0
180, 754, 0.166167, 5.36993, 0
287, 737, 0.166594, 0.401489, 0
22, 738, 0.168074, 0.851273, 0
393, 669, 0.168376, 0.191423, 3
471, 867, 0.169407, 3.00046, 1
117, 695, 0.169917, 0.488011, 2
46, 689, 0.170774, 1.65839, 1
298, 632, 0.175075, 1.99768, 1
490, 888, 0.18079, 1.12631, 1
334, 954, 0.183852, 0.453101, 1
251, 1002, 0.185457, 1.21463, 0
227, 741, 0.187912, 1.99294, 1
165, 726, 0.191859, 11.9488, 0
441, 816, 0.192577, 0.726709, 2
144, 1020, 0.193524, 0.650717, 1
469, 642, 0.196377, 0.292211, 1
357, 783, 0.196442, 0.215203, 0
296, 833, 0.196979, 2.79234, 0
220, 730, 0.19731, 0.200531, 1
380, 1039, 0.197762, 4.01941, 2
500, 749, 0.19883, Inf, 0
125, 929, 0.199313, 1.84646, 2
431, 874, 0.199803, 1.09562, 3
311, 740, 0.19995, 0.811243, 0
457, 967, 0.20014, 3.33359, 2
439, 648, 0.201664, 1.13384, 0
4, 1060, 0.204993, 0.25503, 1
488, 901, 0.210373, 0.263322, 0
340, 1058, 0.210798, 0.309861, 0
465, 1097, 0.211469, 0.420918, 1
2, 688, 0.218361, 0.404973, 2
453, 827, 0.218698, 1.24609, 0
384, 933, 0.220112, 0.403142, 0
52, 1045, 0.221015, 0.602681, 1
257, 1030, 0.221176, 0.524692, 0
415, 862, 0.225488, 0.327526, 2
497, 838, 0.228356, 0.236618, 0
341, 605, 0.22964, 0.347453, 0
163, 700, 0.231316, 0.887566, 0
303, 840, 0.231356, Inf, 0
402, 606, 0.256091, 1.5892, 3
254, 616, 0.26786, 0.416851, 0
154, 868, 0.2679, 0.641469, 0
220, 684, 0.272292, 0.697447, 1
273, 972, 0.281421, 3.15952, 0
389, 932, 0.282459, 0.487617, 0
278, 682, 0.283701, 0.572111, 1
117, 731, 0.291396, 1.74611, 0
336, 805, 0.29882, Inf, 0
7, 832, 0.299706, 0.32451, 1
393, 942, 0.299923, 1.75314, 2
324, 811, 0.305241, 0.445179, 1
101, 781, 0.314293, 2.11638, 0
339, 615, 0.314571, 1.99875, 0
248, 809, 0.314921, Inf, 0
216, 873, 0.316213, 1.05704, 2
4, 807, 0.324007, Inf, 0
308, 783, 0.333, 2.49902, 0
463, 979, 0.333122, 4.67999, 0
447, 1058, 0.334261, 0.346469, 2
367, 932, 0.342131, 0.343893, 1
424, 912, 0.346149, 0.827449, 0
409, 649, 0.351231, 1.19541, 0
481, 705, 0.352482, 0.656484, 1
356, 1034, 0.352898, 3.40278, 3
396, 605, 0.353965, 1.08529, 1
269, 742, 0.354215, 3.92994, 0
347, 626, 0.359236, 7.63476, 0
300, 950, 0.359425, Inf, 0
253, 940, 0.360697, 2.10262, 0
486, 1018, 0.360737, 0.592817, 0
153, 773, 0.36162, 1.2317, 1
289, 812, 0.363055, 0.37717, 3
413, 997, 0.368439, 0.570303, 1
156, 942, 0.371978, 0.944866, 2
212, 892, 0.37213, 1.44772, 0
317, 718, 0.372489, 2.38042, 0
97, 757, 0.376171, 0.75539, 1
214, 1041, 0.384149, 1.57599, 0
15, 784, 0.384755, 2.60139, 3
286, 943, 0.385387, 3.68212, 3
355, 778, 0.388672, 3.0074, 0
234, 884, 0.39106, 3.80173, 2
111, 737, 0.40288, 1.29403, 0
243, 991, 0.405452, 2.08019, 0
285, 921, 0.405636, 4.28609, 0
95, 912, 0.406488, 1.74742, 0
40, 850, 0.408496, 0.604195, 0
156, 996, 0.41157, 0.497076, 2
397, 983, 0.41502, 0.869925, 0
244, 832, 0.415421, 3.07574, 0
490, 1015, 0.420096, 2.88048, 0
336, 911, 0.420649, 1.18713, 0
373, 1037, 0.421, 1.28424, 0
497, 807, 0.425396, 1.41262, 0
190, 633, 0.430635, 0.920251, 0
115, 832, 0.431136, 1.48377, 0
306, 1009, 0.431268, Inf, 1
147, 915, 0.435138, 0.522227, 0
331, 1085, 0.436303, 0.511209, 1
495, 658, 0.439145, 0.48951, 1
269, 862, 0.445733, 0.563284, 3
269, 1052, 0.449897, 0.470272, 1
42, 854, 0.451402, 0.514964, 2
10, 697, 0.454735, 0.77499, 3
2, 1099, 0.45712, 0.521436, 0
354, 653, 0.458111, 0.498779, 0
14, 740, 0.458293, 0.55425, 0
340, 1076, 0.458439, Inf, 0
365, 892, 0.46071, 0.793364, 0
469, 1039, 0.462441, 0.663578, 2
40, 680, 0.462769, 0.622061, 0
324, 722, 0.465187, 0.754445, 0
157, 933, 0.47135, 0.501717, 0
33, 1084, 0.484528, 1.36472, 0
254, 935, 0.488326, 4.78976, 0
406, 778, 0.488481, 0.710248, 0
143, 688, 0.491723, 0.635859, 2
299, 715, 0.497304, 0.814125, 0
284, 1073, 0.503809, 0.946149, 3
287, 1028, 0.511014, 0.71272, 2
335, 871, 0.514576, 4.78234, 0
465, 1041, 0.514643, 1.09285, 2
35, 1017, 0.514782, 1.11616, 1
270, 929, 0.520162, 1.81309, 3
494, 1054, 0.521482, 4.68048, 0
91, 932, 0.523431, 0.540126, 0
248, 943, 0.523454, 1.14701, 2
313, 861, 0.524755, 5.3311, 0
236, 915, 0.526549, 0.715418, 0
143, 802, 0.530755, 0.556154, 2
331, 741, 0.531732, 0.551128, 1
224, 1003, 0.533945, 0.934085, 0
380, 940, 0.537059, 2.65278, 0
29, 625, 0.538937, 0.616589, 0
495, 901, 0.53944, 0.553565, 0
176, 604, 0.541629, 1.24795, 3
225, 955, 0.545667, 0.683673, 3
472, 758, 0.558324, 2.98202, 3
289, 932, 0.567767, 0.596432, 2
470, 991, 0.568151, 1.3148, 1
252, 605, 0.572112, 0.681635, 0
215, 822, 0.572729, 6.73697, 0
427, 861, 0.573331, 1.33226, 0
38, 982, 0.577383, 1.20378, 0
471, 1035, 0.578093, 1.32134, 1
158, 708, 0.580326, 1.01161, 1
33, 695, 0.580968, 1.36472, 0
475, 613, 0.586097, 2.4015, 0
425, 939, 0.587568, 0.789826, 0
29, 996, 0.591139, 0.96201, 0
438, 761, 0.592822, 2.5278, 0
396, 850, 0.59411, 1.00549, 0
2, 862, 0.598701, 0.600805, 2
403, 729, 0.604113, 0.626589, 2
19, 915, 0.605983, 0.641423, 0
416, 1035, 0.612621, 0.650435, 0
413, 932, 0.613415, 0.9968, 0
319, 881, 0.616322, 0.699529, 0
66, 899, 0.617203, 2.75464, 0
209, 1074, 0.619031, 0.919472, 0
358, 1005, 0.622151, 2.51902, 0
375, 851, 0.625201, 1.12749, 1
354, 612, 0.627428, 1.22748, 2
261, 664, 0.628467, 6.03021, 0
2, 682, 0.633956, 1.16529, 2
341, 751, 0.636831, 2.53238, 0
213, 917, 0.649041, 1.31404, 0
182, 883, 0.656093, 0.685554, 0
166, 959, 0.657059, 0.908202, 0
43, 1045, 0.657459, 5.72349, 0
318, 797, 0.658163, 3.58993, 0
493, 880, 0.658278, 2.58169, 0
159, 1045, 0.658644, 0.899189, 2
488, 884, 0.66202, 4.45415, 0
221, 1052, 0.662694, 1.08396, 1
481, 625, 0.664017, 0.957468, 1
441, 782, 0.669623, 0.789743, 0
57, 933, 0.670823, 0.797545, 0
236, 1058, 0.677952, 0.733829, 1
211, 663, 0.679552, 0.76958, 1
376, 869, 0.682288, 0.717966, 1
27, 856, 0.687221, 6.49442, 0
251, 965, 0.689174, 0.693674, 0
127, 808, 0.692936, 2.34419, 0
302, 696, 0.70084, 3.2379, 0
473, 868, 0.704633, 0.76826, 0
405, 1087, 0.705457, 10.4321, 0
386, 1077, 0.709894, 1.69117, 1
199, 924, 0.716719, 11.3134, 3
252, 901, 0.718703, 0.778213, 0
486, 915, 0.721572, 0.771013, 0
232, 668, 0.724214, 1.71196, 0
375, 862, 0.734146, 0.781248, 2
134, 616, 0.735735, 1.1249, 0
69, 740, 0.736552, 0.783086, 1
390, 805, 0.740164, 1.60413, 0
61, 927, 0.749602, 1.18562, 0
268, 758, 0.75456, 1.10245, 2
220, 983, 0.763871, 1.11597, 2
303, 997, 0.765874, 0.797206, 3
44, 932, 0.767884, 0.797273, 1
445, 817, 0.770364, 1.11791, 3
357, 688, 0.772602, Inf, 0
473, 730, 0.779964, 2.23495, 0
331, 879, 0.78776, 1.00505, 2
361, 788, 0.789666, 1.12834, 3
288, 1008, 0.809918, 1.30584, 1
125, 723, 0.811378, 2.34947, 0
402, 1050, 0.814542, 1.26186, 1
91, 800, 0.823332, Inf, 0
289, 658, 0.82725, Inf, 3
415, 901, 0.837207, 0.912859, 1
367, 862, 0.839313, 2.18098, 2
311, 1085, 0.842162, Inf, 0
287, 672, 0.849385, 9.61162, 3
45, 816, 0.854622, 1.25422, 3
197, 709, 0.854674, 1.41556, 1
69, 868, 0.854773, 0.879851, 1
46, 653, 0.859985, 0.871394, 0
384, 728, 0.863639, 1.20677, 0
22, 883, 0.872369, 10.4932, 1
142, 730, 0.874577, 0.8879, 2
306, 770, 0.875772, 1.63122, 0
383, 649, 0.880915, 2.43459, 0
235, 877, 0.881665, 1.04696, 0
66, 693, 0.887414, 0.961298, 0
4, 663, 0.889054, 2.8633, 0
300, 1066, 0.905054, 1.1162, 0
385, 1026, 0.911469, 2.7451, 0
166, 719, 0.920008, 1.28519, 0
284, 669, 0.927176, 1.65057, 3
492, 783, 0.927563, 1.54117, 0
250, 605, 0.933179, 1.0141, 3
168, 1054, 0.944279, 2.13318, 0
144, 1003, 0.944655, 2.47281, 0
199, 866, 0.948591, 1.84264, 2
417, 1011, 0.955904, 1.00852, 1
403, 750, 0.96259, 4.76379, 3
142, 657, 0.97423, 8.48415, 1
304, 630, 0.98237, 3.66269, 0
425, 1017, 0.983235, 1.50415, 0
140, 988, 0.986005, Inf, 3
304, 693, 0.995637, 1.31232, 0
267, 892, 0.996217, 1.03594, 0
495, 1020, 1.00654, 1.42795, 0
498, 730, 1.00892, 1.37613, 2
148, 879, 1.01036, 3.12432, 2
415, 869, 1.01041, 1.41901, 2
330, 920, 1.01195, 8.5119, 0
487, 811, 1.01881, 1.79197, 0
106, 850, 1.02606, 1.4121, 0
286, 1100, 1.02606, 1.20943, 0
304, 757, 1.02915, 3.62658, 0
365, 901, 1.03216, 1.35655, 0
170, 932, 1.03259, 1.13679, 2
7, 939, 1.03417, 5.17031, 0
195, 1045, 1.03513, 1.04708, 3
278, 619, 1.03771, 6.22024, 0
290, 875, 1.03773, 7.88293, 1
490, 997, 1.04099, 1.1052, 1
346, 684, 1.04186, 1.82822, 0
424, 959, 1.04212, 1.06549, 1
214, 817, 1.0435, 1.09189, 1
173, 707, 1.04373, 2.77732, 0
44, 915, 1.05018, 2.14752, 0
469, 657, 1.05364, 4.22781, 0
156, 1028, 1.06422, 1.08135, 2
428, 716, 1.06855, 1.15471, 0
2, 996, 1.06882, 1.10545, 1
212, 653, 1.07232, 1.10242, 0
350, 703, 1.07514, 2.18344, 0
51, 888, 1.07757, 1.10015, 3
306, 868, 1.07872, 1.11596, 0
324, 672, 1.07888, 2.11266, 1
197, 655, 1.08688, 1.79155, 1
492, 1003, 1.09215, 1.37113, 0
211, 785, 1.1014, 2.12634, 1
431, 901, 1.10968, 1.18788, 2
250, 642, 1.12028, 2.366, 2
382, 959, 1.12726, 1.25672, 1
52, 757, 1.13222, 1.48992, 0
158, 666, 1.13621, 2.6572, 0
97, 965, 1.13647, 7.68619, 1
331, 944, 1.13705, 1.1799, 1
414, 1094, 1.13891, 11.394, 0
186, 795, 1.14197, 2.20896, 2
441, 885, 1.14314, 1.14474, 0
10, 669, 1.15687, 1.2229, 3
326, 1074, 1.15729, Inf, 0
170, 997, 1.15961, 5.53408, 3
361, 812, 1.16344, 1.21022, 3
159, 1040, 1.1667, 2.30811, 0
156, 705, 1.17213, 1.21793, 2
279, 739, 1.17783, Inf, 0
285, 1097, 1.17858, 6.10403, 0
420, 933, 1.18001, 2.44923, 0
261, 744, 1.18697, 1.70013, 0
405, 640, 1.18738, 4.60933, 0
2, 1011, 1.1948, 1.40086, 1
71, 838, 1.20484, 3.23536, 0
214, 891, 1.20625, 3.22774, 0
35, 729, 1.20955, 1.58002, 2
120, 846, 1.20986, Inf, 0
417, 757, 1.21416, 1.23878, 0
431, 983, 1.21901, 1.23157, 3
360, 879, 1.21955, 1.2481, 2
42, 949, 1.2212, 1.34758, 0
447, 605, 1.22529, 1.42151, 3
163, 705, 1.22549, 3.22804, 2
450, 664, 1.23041, 4.40932, 0
157, 926, 1.24142, 1.27336, 1
121, 1045, 1.24475, 1.88217, 0
9, 741, 1.24496, 1.42945, 2
354, 986, 1.25113, 5.10493, 0
324, 635, 1.25247, 2.28314, 0
220, 842, 1.25791, 4.15453, 0
453, 959, 1.26109, 1.64359, 0
376, 703, 1.26529, 4.03546, 0
10, 734, 1.2691, 1.31276, 3
221, 862, 1.27005, 1.27329, 3
361, 648, 1.27726, 1.38833, 0
416, 622, 1.28658, 1.33515, 0
263, 1093, 1.28888, 1.29018, 3
445, 881, 1.29023, 2.30786, 1
267, 827, 1.29544, 10.5981, 0
257, 1010, 1.30024, 2.2472, 0
19, 710, 1.30302, 1.30672, 0
29, 1073, 1.30381, 2.15632, 1
470, 854, 1.30522, 1.51902, 1
49, 954, 1.30554, 1.35312, 2
338, 983, 1.31045, 1.4096, 1
453, 788, 1.3144, 1.40426, 1
481, 996, 1.3183, 1.94325, 1
397, 875, 1.31878, 6.51542, 0
494, 862, 1.31931, 1.32247, 1
389, 917, 1.32522, 1.61896, 0
110, 616, 1.32947, 4.57313, 0
166, 950, 1.33539, 2.06036, 0
302, 874, 1.3362, 1.47324, 0
159, 892, 1.34105, 1.46529, 0
327, 719, 1.34302, 2.23822, 0
424, 824, 1.35286, 1.77538, 1
475, 867, 1.35431, 1.46307, 1
174, 1030, 1.35448, 1.78092, 0
225, 1012, 1.3731, 3.79127, 3
67, 980, 1.3746, 1.97702, 0
157, 947, 1.37561, 3.18426, 2
182, 1060, 1.37631, 2.79992, 0
310, 693, 1.37901, 1.41176, 1
251, 1074, 1.37953, 2.42994, 0
457, 708, 1.38829, 3.33359, 2
406, 868, 1.39324, 1.58622, 1
268, 701, 1.40189, 3.51938, 0
3, 716, 1.40385, 1.46119, 0
360, 736, 1.40672, 1.46038, 1
431, 765, 1.41043, 1.78227, 0
362, 997, 1.41124, 1.8323, 3
465, 776, 1.41523, 2.0677, 1
172, 730, 1.42646, 1.63434, 0
235, 812, 1.43444, 2.15498, 0
303, 1061, 1.43468, 1.46589, 1
331, 926, 1.43674, 5.18369, 0
442, 899, 1.43767, 1.92976, 0
376, 665, 1.44398, 1.48619, 0
196, 1050, 1.44529, 1.90089, 1
339, 806, 1.44596, 2.16806, 0
111, 944, 1.45571, 8.38012, 0
302, 1008, 1.4578, 1.45854, 0
390, 738, 1.45817, 4.08268, 0
139, 901, 1.46278, 1.61617, 0
497, 788, 1.4929, 2.68823, 0
396, 1026, 1.49485, 1.94844, 0
133, 697, 1.51532, 2.24569, 0
153, 654, 1.51696, 2.76904, 0
267, 876, 1.52281, 4.04367, 0
227, 612, 1.52397, 1.65771, 1
441, 653, 1.52454, 1.87291, 0
144, 827, 1.52801, 2.31081, 0
310, 1052, 1.53418, 2.93257, 0
208, 689, 1.53521, 1.89584, 3
352, 888, 1.53875, 1.68244, 3
413, 876, 1.55392, 1.73591, 0
431, 682, 1.55818, 1.77889, 3
415, 1039, 1.56308, 1.87622, 2
145, 842, 1.56493, 2.35786, 0
2, 824, 1.57429, 1.75547, 1
498, 668, 1.57664, 2.1367, 2
473, 954, 1.59126, 2.5351, 0
224, 872, 1.59564, 4.37382, 0
40, 816, 1.59585, 2.21339, 0
481, 920, 1.60895, 2.36149, 0
115, 807, 1.61771, 2.8052, 0
213, 932, 1.61913, 1.69775, 1
347, 1066, 1.62158, 2.00144, 0
10, 693, 1.62657, 1.79135, 2
471, 613, 1.63839, 1.6414, 0
467, 1017, 1.64602, 6.03233, 0
338, 1079, 1.64821, 2.10256, 1
498, 1002, 1.65379, 1.7762, 3
287, 1022, 1.65434, 2.45196, 1
110, 1058, 1.65506, 1.84836, 0
205, 1085, 1.66543, 1.97091, 1
236, 872, 1.66608, Inf, 0
288, 831, 1.66923, 3.02402, 0
269, 636, 1.67269, 1.74634, 2
422, 773, 1.67822, 4.05432, 0
360, 605, 1.68547, 1.81882, 2
195, 888, 1.69675, 7.19361, 3
474, 665, 1.70392, 2.62715, 0
9, 680, 1.70708, 3.77191, 2
470, 781, 1.71287, 1.90558, 0
42, 1041, 1.71437, 1.72588, 1
45, 982, 1.71515, Inf, 0
148, 765, 1.71732, 2.2127, 0
212, 770, 1.71927, 2.26331, 1
142, 885, 1.72354, 2.25171, 1
97, 705, 1.73685, 1.87842, 2
467, 1022, 1.7452, 2.39647, 0
349, 917, 1.75754, 1.82331, 1
9, 901, 1.75989, 1.77624, 2
143, 1034, 1.76433, 1.82226, 2
224, 822, 1.76753, 1.93691, 0
154, 1002, 1.76777, 2.57771, 2
107, 997, 1.77078, 1.9341, 1
284, 1093, 1.7794, 1.97899, 3
156, 718, 1.79439, 3.16995, 1
425, 932, 1.79703, 1.87697, 0
44, 802, 1.79922, 1.90869, 2
16, 979, 1.80477, 2.80616, 0
453, 912, 1.81322, 5.9252, 0
399, 868, 1.82213, 5.82321, 0
365, 1020, 1.82331, 1.9686, 0
384, 901, 1.82677, 2.14326, 2
51, 753, 1.84805, 2.07033, 2
221, 933, 1.8492, 1.93431, 0
488, 800, 1.85379, 3.71811, 0
240, 636, 1.8568, 4.23079, 0
332, 959, 1.86111, 3.38688, 0
402, 801, 1.86152, 2.91961, 0
120, 923, 1.86658, 3.99804, 0
312, 996, 1.86858, 3.21327, 2
7, 775, 1.87356, 1.90096, 1
195, 874, 1.87358, 1.98504, 3
416, 689, 1.87407, 2.01144, 0
2, 778, 1.8763, 3.05733, 0
35, 693, 1.88645, 3.64808, 2
460, 932, 1.88795, 2.23915, 0
38, 646, 1.89481, 2.09163, 0
355, 1077, 1.90991, 2.59162, 1
247, 700, 1.91193, 2.88437, 0
139, 705, 1.91386, 3.01737, 0
434, 812, 1.91991, 2.36808, 2
479, 1061, 1.92508, 2.08047, 1
101, 850, 1.92961, 1.96566, 0
409, 648, 1.9349, 1.98165, 0
10, 766, 1.94161, 2.58393, 0
413, 1015, 1.94591, 1.99144, 0
49, 854, 1.95306, 2.01621, 2
263, 892, 1.95477, 1.98405, 1
495, 650, 1.96074, 2.84352, 0
57, 785, 1.96697, 2.33151, 0
69, 626, 1.97175, 3.82702, 1
451, 811, 1.97428, 2.04727, 1
121, 619, 1.97539, 7.51486, 0
362, 1058, 1.97564, 2.17822, 2
252, 1028, 1.97713, 2.45637, 0
451, 868, 1.97715, 1.97754, 0
442, 869, 1.99072, 7.07246, 0
396, 917, 2.01934, 2.10752, 0
326, 742, 2.02189, 3.42496, 0
263, 1066, 2.02827, 2.28541, 0
413, 942, 2.02944, 5.0117, 0
441, 681, 2.03436, 2.13599, 2
163, 1087, 2.03508, 3.36983, 1
406, 736, 2.04062, 3.84138, 2
386, 760, 2.05382, 3.36776, 1
358, 935, 2.05591, 2.08562, 2
389, 801, 2.06205, 4.41511, 0
147, 648, 2.06413, 2.49367, 0
199, 695, 2.07404, 7.10432, 2
71, 680, 2.08037, 9.87279, 0
35, 929, 2.08213, 2.19561, 3
100, 1032, 2.08423, 3.44105, 3
288, 729, 2.09001, 2.13804, 1
299, 669, 2.10147, 12.4942, 0
298, 663, 2.1024, 3.30824, 0
213, 765, 2.11024, 3.77737, 0
115, 811, 2.11871, 4.43134, 1
119, 1011, 2.13246, 2.30488, 1
332, 653, 2.1356, 2.33606, 0
441, 1024, 2.13988, 2.93158, 0
284, 605, 2.14251, 2.14886, 3
396, 932, 2.14749, 2.272, 0
471, 668, 2.15438, 2.66995, 0
393, 802, 2.16007, 2.5979, 3
170, 917, 2.16546, 2.30083, 1
196, 913, 2.16955, 5.44487, 3
243, 1041, 2.17272, 6.87134, 0
154, 622, 2.18989, 3.36811, 1
25, 1073, 2.19823, 2.71921, 1
479, 709, 2.21282, 2.40672, 3
268, 915, 2.22014, 2.54408, 0
169, 911, 2.22256, 2.47534, 1
421, 901, 2.2234, 2.34492, 0
46, 1058, 2.22575, 3.40145, 0
388, 632, 2.22793, 2.26291, 1
143, 862, 2.22801, 2.24477, 2
6, 825, 2.23083, 3.53324, 1
52, 850, 2.23647, 2.51245, 0
117, 696, 2.24018, 3.57385, 2
40, 753, 2.244, 2.81559, 0
339, 1003, 2.24494, 2.74299, 0
166, 795, 2.2487, 2.95825, 0
308, 625, 2.24885, 2.55946, 1
357, 994, 2.25696, 2.51119, 0
116, 776, 2.25866, 2.29526, 1
270, 824, 2.28033, 2.49751, 2
447, 862, 2.28163, 2.41432, 3
174, 670, 2.2882, 2.53058, 0
373, 947, 2.30525, 3.46284, 0
197, 784, 2.3133, 5.22494, 1
157, 646, 2.31779, 4.317, 1
263, 788, 2.32263, 2.3963, 3
212, 1035, 2.32281, 2.92023, 2
101, 1029, 2.32804, 2.77938, 1
16, 655, 2.33112, 5.8967, 0
453, 874, 2.34008, 2.42248, 1
3, 1100, 2.35549, 3.93917, 0
261, 948, 2.35779, 2.96488, 0
47, 740, 2.36106, 2.78103, 0
382, 827, 2.36238, 3.03602, 0
417, 781, 2.36257, 3.51683, 0
125, 806, 2.36358, 4.37284, 0
317, 929, 2.36379, 2.53749, 2
127, 899, 2.36834, 2.67742, 0
253, 901, 2.3728, 2.39278, 2
415, 605, 2.3903, 2.51732, 2
214, 1062, 2.39605, 3.26827, 1
309, 637, 2.39981, 2.76566, 2
425, 1020, 2.4008, 2.47716, 0
216, 1027, 2.40783, 2.5573, 1
49, 775, 2.40942, 6.63052, 0
350, 795, 2.41923, 2.51705, 0
376, 933, 2.42279, 2.46074, 0
254, 782, 2.42724, 2.80871, 0
253, 674, 2.43008, 2.49071, 0
356, 862, 2.43381, 2.50918, 3
393, 785, 2.43535, 3.79414, 2
352, 991, 2.4425, 2.52174, 3
439, 632, 2.45671, 6.56425, 0
145, 687, 2.45789, 9.18257, 0
235, 709, 2.46565, 5.35282, 0
475, 1026, 2.46585, 2.7451, 0
244, 753, 2.47967, 2.89351, 1
133, 1061, 2.48298, 8.9718, 0
358, 751, 2.48573, 3.07023, 2
441, 649, 2.48627, 4.03203, 0
134, 657, 2.4969, 3.42341, 0
243, 758, 2.5093, 3.76223, 0
481, 812, 2.51117, 2.62284, 2
159, 901, 2.51868, 2.56181, 1
415, 915, 2.52386, 2.6296, 0
299, 1022, 2.52426, 3.2161, 0
186, 672, 2.52448, 2.72278, 3
403, 783, 2.54152, 2.56698, 1
52, 828, 2.54967, 4.0266, 0
350, 932, 2.55232, 2.68292, 0
92, 1029, 2.5602, 3.75421, 0
147, 613, 2.56436, 3.31031, 0
263, 901, 2.56765, 2.59535, 2
252, 861, 2.57074, 3.23597, 0
172, 862, 2.58246, 2.59121, 0
308, 682, 2.58291, 3.99843, 2
149, 812, 2.58692, 3.03484, 0
92, 862, 2.59127, 2.59969, 0
289, 697, 2.59834, 4.79862, 3
106, 933, 2.6004, 2.60879, 0
465, 862, 2.60346, 2.62265, 3
38, 697, 2.60815, 2.66099, 2
384, 940, 2.61468, 10.4157, 0
475, 1093, 2.6168, 2.68952, 1
409, 991, 2.61722, 3.02462, 0
331, 630, 2.63614, 2.80086, 1
250, 871, 2.63934, 3.24978, 0
438, 1018, 2.6456, 4.45163, 0
143, 844, 2.65159, 5.2319, 0
360, 1020, 2.6516, 2.8303, 1
258, 770, 2.65345, Inf, 2
211, 688, 2.65482, 2.7704, 2
251, 1077, 2.66128, 5.13993, 0
473, 632, 2.66383, 2.85282, 0
300, 729, 2.66485, 3.13136, 0
83, 615, 2.66644, 3.26433, 0
56, 868, 2.67693, 4.33038, 0
384, 816, 2.6782, 3.11738, 3
447, 783, 2.67937, 3.0635, 1
205, 964, 2.68338, 3.8103, 1
479, 849, 2.68339, 2.944, 2
224, 950, 2.70234, 2.75663, 2
159, 915, 2.70283, 2.92929, 0
47, 932, 2.70476, 2.71839, 0
44, 1050, 2.70634, 3.44774, 0
174, 734, 2.71061, 7.00677, 1
270, 648, 2.72219, 2.79144, 0
67, 660, 2.73282, 3.44507, 2
310, 740, 2.74229, 3.16814, 0
349, 1007, 2.74613, 3.99184, 1
420, 932, 2.74778, 2.80636, 0
235, 862, 2.75, 2.75444, 0
417, 942, 2.75775, 2.85204, 1
216, 723, 2.77452, 10.3735, 0
235, 730, 2.77533, 3.54379, 0
253, 650, 2.79382, 3.1675, 1
318, 850, 2.79488, 3.97723, 0
269, 824, 2.79545, 2.81112, 2
339, 833, 2.80073, 11.9378, 0
47, 1099, 2.80432, 3.02177, 0
22, 866, 2.80711, 10.9309, 0
352, 1037, 2.81042, 2.97176, 2
490, 1005, 2.81579, 2.93158, 0
75, 933, 2.81721, 2.86607, 0
425, 901, 2.81796, 2.98131, 0
471, 770, 2.8226, 3.04763, 0
284, 932, 2.82411, 3.05898, 2
303, 1037, 2.82913, 3.00916, 2
95, 783, 2.83173, 2.92071, 1
25, 653, 2.8379, 2.84192, 0
420, 642, 2.8381, 3.13516, 0
341, 862, 2.84127, 2.92017, 0
367, 707, 2.84477, 4.43113, 0
47, 686, 2.85365, 4.34314, 0
439, 1009, 2.85489, 3.13502, 0
308, 874, 2.85531, 3.1745, 2
416, 942, 2.85889, 4.50623, 0
208, 802, 2.86187, 3.24772, 3
180, 751, 2.86369, 3.17521, 0
312, 776, 2.87254, 3.69211, 1
338, 1035, 2.8849, 4.60234, 1
165, 1079, 2.88946, 6.78748, 3
324, 784, 2.89131, 3.68666, 1
211, 753, 2.90309, 3.04774, 1
493, 766, 2.90346, 3.10928, 0
279, 741, 2.90793, 5.73264, 0
453, 737, 2.92296, 9.78044, 0
34, 606, 2.92769, 2.94157, 2
443, 718, 2.93603, 3.79696, 0
424, 832, 2.93674, 4.76511, 0
365, 991, 2.93794, 3.51354, 0
35, 880, 2.93856, 5.28367, 2
106, 964, 2.94606, 3.82544, 0
431, 731, 2.95457, 3.56486, 0
270, 632, 2.95469, 3.18346, 3
415, 649, 2.96215, 6.56702, 0
309, 1024, 2.96828, 3.33383, 0
241, 862, 2.97886, 2.98396, 2
498, 985, 2.98123, 3.16139, 3
221, 1073, 2.98182, 3.09805, 3
38, 1022, 2.98505, 3.32929, 0
143, 1003, 2.98972, 6.96481, 0
469, 1085, 2.99543, 3.13747, 1
486, 926, 2.99869, 3.33617, 0
487, 824, 3.00246, 3.1692, 0
339, 788, 3.01818, 3.46817, 2
357, 637, 3.02311, 3.3618, 0
383, 862, 3.02642, 3.10836, 0
298, 723, 3.03029, 3.10525, 0
310, 953, 3.03586, 4.61917, 0
95, 653, 3.03777, 3.06948, 0
238, 915, 3.03951, 3.05117, 0
393, 888, 3.04605, 3.064, 3
471, 1028, 3.05268, 4.55271, 0
19, 933, 3.05291, 5.25038, 0
284, 753, 3.0554, 3.08631, 2
40, 788, 3.05585, 9.82904, 0
366, 933, 3.06127, 3.07375, 0
69, 858, 3.0788, 3.19977, 1
326, 983, 3.08851, 3.17145, 2
492, 727, 3.08858, 12.1238, 0
29, 917, 3.09047, 3.51785, 0
362, 862, 3.09078, 3.09233, 3
475, 1073, 3.09215, 4.42442, 1
34, 1045, 3.09594, 3.35503, 2
284, 908, 3.0974, 3.27358, 2
